ano,mês,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
,,0,12.8,21.6,0,40.6,0,15,6.4,0,13.8,0,0,0,0,0,0,0,0,0,8.6,10.6,11.8,44.6,0,11.8,17.4,0,0,0,0,0
,,0,0,0,0,0,4.1,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,1.3,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,5.5,31.4,1.3
,,0,1.1,0,0,2.1,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,
,,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0
,,0,0,0.6,0,0,1.2,0,0,0,0,1.3,0,0,0,29.2,0,15.8,3.4,0,0,2.7,0,0,0,0,0,0,0,0,0,
,,0,0,1.4,1.2,0,0,1.3,6.4,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,12.6,0,0,0
,,8.4,0,0,33.4,0,8.4,27.4,6.2,14.2,5.4,14.2,1.4,0,39.8,3.4,0.4,0.4,29.2,0,26.4,5.8,0,29.2,81.4,0,0,1.4,5.2,3.4,2.2,16.6
,,0,3.1,16.4,1.2,8.8,8.4,0,18.2,0,37.4,0,8.6,7.8,62.6,42.8,0,43.2,67.8,12.6,46.2,12,24.8,22.2,18.6,10,36.6,0,1.2,,,
,,1.4,0,31.6,6.6,45.6,15.6,12.4,0,13.8,25,6.6,6.4,0,5.8,0.7,0,23.6,0.3,6.8,104.2,8.4,0,8,40.8,8.8,0,27.4,18.4,5.8,61.8,1.7
,,0,28.8,11.8,8.6,8.4,4.6,2,47.6,1.4,9.8,0.5,0.3,7.8,28.2,4.4,3.1,4.6,54.4,0.4,0,0.2,2.3,2.6,29.4,1.6,40.4,53.2,34.4,0.4,5.2,
,,0,1.6,31,14.2,3.6,7,9.6,3,0,19.4,0,1.6,7.4,27.2,21.4,11.4,0,0,0,0,0,31.4,83.4,26.4,0,2,0,0,0,0,0
,,0,0,6,0,0,0,5.4,0,0,9.4,0,0,18.4,31.4,0,0,0,0,4.3,0,2.4,0,0,0,0,0,0,0,0,0,
,,0,0,0,0,0,0,0,0,0,0.6,0,3.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,11.2,2.7,0,0,0,0
,,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,
,,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,0,0,57.8
,,0,0,0,0,0,1.1,11,0,0,0,0,0,1.1,0,4.1,0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,0,6.4,14,0,0,0,0,0.3,0,1.2,1.4,0,0,1.2,10,0.3,33.4,0,29.2,0,0.3,1,4.3,28.2,0,11.2,12,9.2,55.4,4.4,4.2
,,25.6,1.2,0,8.6,0,0,0,0,1.1,2.4,0,0,0,0,0,12.4,10.3,0,0,0.3,0,0,3,4.2,0,17.4,0,0.4,0,16,12
,,6.4,29.4,25,42.4,8.2,0,0.6,4.4,2,28.2,5.2,6,0,10,9.4,5.8,16,0.8,0,4.8,0,0,1,15.2,0,0.3,13.2,12,,,
,,0,2.6,0,55.9,5.1,27.6,2.2,95.9,18.6,25.7,36.4,22,7.2,1.4,5.4,19.6,5.4,9,0,0,9.5,69.3,21.9,37.2,7.1,0,0,0,62.1,72.3,4.2
,,23.4,84.7,23.2,0,45.2,17,27.2,7.2,13.2,10,0,0,0,10,55.4,0,15.2,3.2,0,37.8,0.3,22.8,0,5.4,2.6,3.2,4.4,11.2,6.2,66.4,
,,0,0,26.2,16,5.6,0,0,10.6,0,0,0,0,0,0,0,7.8,1.4,0,0,0,4.6,3.8,0,0,0,20.2,0,0,0,0,0.8
,,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0.3,0,0,0,0,0,0,0,5.3,0,0,7,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,
,,27,0,0,0,0,61.4,29.4,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.2,7.6,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.8,0,0,0,0,0,0,0,1.4,0,0,1.2,0,0,0,0,
,,0,0,0.1,0,1.8,0,17.4,0,0,0,0,0,0,0,0.6,0,10.2,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0
,,20,17,3,4,0,0,27,0,0,0,6,5,0,0,0,0,9.7,2,10.2,5.5,0,12.4,11.6,0,18.2,3.2,3,0,0,0,0
,,0,0,55,2.1,0,0,0,13.2,0,0,0,15.8,49.3,0,0,0,0,0,0,0,0,0,0,1.8,1.4,0,0,2.1,,,
,,0,0,14.8,0,0,112.2,4.8,0,0,0,0,0,4.3,18.4,5.4,1.8,62.8,1.8,1.3,17.4,0.2,22.4,0.3,53.8,4.8,33.6,10,7,0,11.6,0
,,3.2,13,6.1,1,8.1,25.2,0,0,10,1.4,0,0.3,7.8,0,0,1.4,0.8,3.5,0,0,2.5,0,0,0,3.5,64.3,0,0,0.4,0,
,,18.9,0,1,6.3,11.7,0,8,0,0,3.8,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
,,0.3,2.4,0,0,0,0.1,0,25.5,1.4,4.4,0,0,5.7,0,0,1.3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,
,,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,23.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,21.1,0,0,0,
,,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2,
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0.2,0,0,0,0,2.5,0,0,2.5,11.3,1.1,0,0,0,4
,,0,2.3,12,0.1,8.3,0,0,0,0,1.2,0,28,16.7,0,0.6,1.5,0,10,23.2,24.2,4.3,0,1.2,3.2,13.6,66.4,0,6.2,2.8,1.2,6.1
,,0,0,55,2.1,0,0,21.8,0,0,0,15.8,65,0,0,0,0,0,0,0,0,0,0,0,1.8,1.4,0,0,2.1,6.7,,
,,2,0,13.3,17.5,0,28.7,2.3,1.8,15.8,0.7,40.6,12.8,3,13.6,12,16.5,0,0,13.2,10.9,0,9.8,2.4,50,14,14,15,12.4,0.4,0,14.4
,,33.4,35.4,22.3,1.4,0.2,20,6.3,13.2,13.3,17,23.3,12,5,22.3,20.1,6,4.2,0.3,2.2,12.1,10.2,18.3,30.5,2.2,0,0,9,12.1,3.9,13.3,
,,2.2,4,1,1.1,11.1,2.3,0,0,0,0,0,0,0,0,8.2,17.7,2.8,0,0,0,0.6,0,0,7.8,2,0,0,0,0,0,0
,,0,0,0,0.8,1.6,0,0,0,0,0.5,0,0,0,0,0,0,0.9,0.2,0,0,0,0,0.9,0.3,0,4.7,38,2,0,0,
,,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0
,,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,
,,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0.8,0,0,3.2,0,5.1,0,23,0.3,0,3.3,0,0,8.6,0.6,0,0,0,0,0,0.9,0,0,0,0,1,17.1,1.2,0,0,
,,14,0,0,0,0.6,0,0,0,10.2,0,0,0,10,0,0,0.4,10,78.2,0,0,0,0,57.2,5.5,0,0,0.4,0,0.2,0,2.9
,,0.2,0,0,0,0,0,0,1.7,0,14.1,0,0.1,0.1,53.4,0.1,1,0,0,0,0,0.2,0,0.1,0,0,0,3.9,23.2,1.3,10,17.2
,,0,0,0,1.2,0,0,0,0,13.4,16.1,0,0,15.9,0,58.3,2.4,0,0.8,0,2,0,11,12,0,12.3,24.6,5.9,0.9,,,
,,5.3,31,1,0,0.2,23.9,8.3,113,2.5,8.7,0,52.3,0,0.9,0,8,0,17.5,21.7,0,5.9,3.8,0.6,0,6.9,0,0,23.8,12.5,1.4,0
,,10.6,3.1,0,0.4,8.7,32,13.3,37,0,0.3,55,8,4.2,57.9,11.4,37.6,1.4,6.2,0,0,0,31.4,9.4,5.3,15,50.8,30.7,38.1,30,12.1,
,,2.2,0,1.3,58.3,18.5,0,0.2,8.5,5.9,0.2,7.9,2.1,0,1.8,2.5,1.4,1.9,0,3.2,0.2,2.5,0,0,0,0,0,0,5.6,2.5,0.4,11.1
,,2.5,2,0.3,0,0,0,0,0,0.5,0,2.2,0,2.4,25.3,0,0,0,0,0,2.2,8.9,0,0,0,0,0,0,0,0,32,
,,0,0,0,0,0,0,0,12.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1.5,2.5,0,0,0,0,0.6,0,0,0,23.1,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,5.5,0,0,0,0,0.2,15.6,0,
,,0,0,1.4,0,0,0,0,0,2.9,0.3,0,0,0,0,0,2,8.4,0,0.9,0,38,0.9,0,0,0,0,0,0,0,0,2.2
,,0,0,0,0,0,5.1,0,19.2,0,0,0,0,0,0,0,0,15.2,0,10.2,33,0,0,0,0,0,0,0,0,0,0,
,,0,3.1,0,0,0,0,0,0,0,0,0,0,0,2.2,1.7,9.7,5.7,0.3,34,5,40.6,2,1.9,4.2,7.9,83.3,34,108.3,1,10.4,75.9
,,0.3,0,0,9.7,2.1,0,0,3.2,0.9,33.6,0,0,0,0,0,5.8,15.2,0,0,0,0.1,0,0.4,0,23.3,6.4,0,23.5,17.4,3.3,1.2
,,0,0,0,1.1,0,0,0,0.1,3.9,18.3,19.5,0,1.8,0,0,0,59.4,0,0,8.7,20.2,5.2,10.1,34.3,1.6,0,7.2,50,,,
,,0,0,15.8,0,2.4,17.5,2.3,20.6,0,0,0,0,0,15.2,0,0,0,0,0.2,21.2,5.2,14.5,1.6,0,21.6,18.5,0,5,53.8,0,0.1
,,1.1,0,3.6,7.1,9.3,0,22.9,9.2,20.1,0,0,0,0.2,0,0,0,2.9,17,0,0,0,0,0,0,4.1,34.5,0,46.9,2.8,0,
,,5.4,21,42.6,6.9,0,0,0,0,0,0,0,0,0,0,8.6,12.4,0,0,0,0,0,0,0,0,0,0,0,2.3,2.1,0,0
,,0,0,0,0,1.3,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,
,,0,0,0,22.8,0,0,12.8,12.2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0
,,0.5,0,0.6,2.3,0,0,0,0,0,0,0,0,0,0,0,2.2,0.1,0,0,0,0,0,0,0,0,8.2,0,13.6,0,0,
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,52.2,0,0,0,0,0,0,0,0.2,30,0.3,0,8.7,2,0,0,0,25.4,3,0,
,,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,4.2,0.3,0,0,0,12.8,0,0,3.4
,,0,0,1.3,0,1.1,0.1,9,0.4,4,0,0,0,0.1,0,0,0,25.3,35.1,0,0,0,29.8,16.7,44.2,9.2,0,0,0,0.1,0,0
,,0.9,4.6,39,0,1,0,15.8,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,0,0,0,0,,,
,,0,20.4,0,54.2,0.3,0,3.9,0,0,23,18,17.5,9.2,16.2,11.7,2.3,12.3,22.2,0.2,0.3,0.1,0,0,29.6,20,26,0,2.1,31.2,0,0
,,8.6,0,7.9,0,0,11,3.1,0.9,3.2,21.2,0,3.4,0.6,0,15.1,0,40.1,0,2.7,6.1,6.9,23.7,0,0,0.2,21.8,0,18.5,0,27.9,
,,1.4,12.6,5.9,20.3,4.9,4.2,0,32,8.2,7.3,6.4,5.8,0,0,5,12.8,0,0,0,7.7,0,0,7.9,0,0,0,0,0,0,0,0
,,0,0.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0.1,0,0,0,0,0,
,,0,0,0,0,0,0.8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1
,,0,0,1.7,0,0,0,0,0,0,0,0,16,4.6,0,0,0,0,0,0,0,49.5,0,0,0,0,0,0,0,0,0,
,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,1.8,0,0
,,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,0,0.2,0,0,0.4,3.4,0,1.7,82,0,0,0,77.3,0.3,0,24.1
,,4.6,0,1.3,0.2,1.3,0,0,0,0.4,9.6,3.2,3,6.2,0,0.8,3.4,0.1,24.2,11.2,56.6,14.6,0.2,0,0,0,20.1,0,0,0,,
,,6.8,2,30,36.5,0,0,0,4,2,5.9,6.3,22.2,0,0,0,1.4,6.2,9.5,0,35.5,1.9,0,4,58.9,0,43.9,5.3,3,1.2,12,5.2
,,0,71.1,11.3,6.5,6.4,1.1,16.4,0.7,9.4,0,0.2,1.2,0,0,15.4,16.5,9.4,3,0,1.3,0,0,0,0,0,0,0,0,0,0,
,,0,0,0,3.4,0,0.3,0,1,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,9.5,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.1,0,0,1,0,
,,0,0,3.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,66.2,0,0,0.5,0.7,0,0,0,0,0,0,0,1.7,0,0,0,1.6,0,0,0,0,0,0,
,,5.1,0,0,0,0,0,0,0.3,0,0,0,0.2,0,0.3,40.2,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,0,0,78.7,16.5
,,0,0,0,8.9,18.1,0,0,0,0,0,0,0,0,7.6,0,0,31.1,9.3,49.4,0,0,0,0,0,23.4,0,0,0,2.9,0,2
,,31.1,0,1.7,0,0,0,0,58.9,0.5,0,0,0,0,0.3,30.7,6.3,24.7,16.1,0.8,0,0,0,0,36.4,0,4.9,0,0,,,
,,0,14,0,3.2,9.5,3.6,0,0,0,0,0,0,0,19.8,0,4.9,3.9,26.8,0,13,6.2,0,6.3,0,1.7,3,0,0.5,0,39.1,37.2
,,0,0.3,1.3,0,0,5.1,0,0,0,0,0,0,0,0,17.2,17,53.4,0.4,35.5,0,0,0,0,0.4,0.8,5.3,5.2,0.3,7.1,0,
,,0,28.9,5.9,1,0,0,0,0,0,0,0,0,0,0,4.3,0,0.4,0,0,0,0,38.6,36.4,0,0,0,0,0,0,0,0
,,0,0,0,3.4,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,
,,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,16.2,
,,0,0,0,0,0,2.3,0,0,1.2,4.8,0,0,0.2,0,0,0,0,35.2,18,0,0,0,0,0,0,0,0,0,47.8,0,0
,,0,0,0,0,0,0,0,0,1.4,1,0,0,0,0,0,12.4,14.1,0,1.6,0,0,1.1,3,0,0,5,0,0.2,0,0,
,,0,0,0,0,0,0.3,0,0,0,0,0,0,23.2,47.8,36.8,0,0,0,0,0,0,0,0,0,2.8,0,60,9.3,9.2,0,0
,,26.5,0,0,0.9,3.8,0.3,0,0,0,5.3,0,0.5,1.2,0,102.2,0,33.4,0,7,0,15.2,0,18.3,12,2,0,0,0,16.6,24.6,0
,,5.8,0,8.4,0,22.3,0.5,27.8,8.9,2.2,44.5,9.8,13.3,0,0.4,14.8,1.3,0,0.9,7.1,0,0,0,1.6,0,0,6.8,44.5,26.9,,,
,,9.7,7.7,0,0,31.7,33.1,59.3,1.3,2.3,1.2,27.3,1.3,3.4,21.4,23.9,0,0,4,0,0,5.4,13.9,0,13.6,30.3,62.1,0,48,40.2,35.8,9.3
,,4.5,0,0,2.6,1,19,126.3,0.9,1.1,31.4,6.4,0,13,4.6,0.3,1.1,2.5,4.6,28.8,4.9,0,5.2,0,0.1,2.1,6.2,5.1,0,8.5,0,
,,13.1,6.4,14.6,0,1.2,0,0,0,0,3,0,8.6,0,3.9,1.9,4.1,11,0,0,0,2.7,0.5,2.4,0,0,0,0,18,0,9.8,0
,,0,0,0,5.6,13,0,13.2,0,0,0,23.9,0,0,0.2,0,0,0,2.3,0,0,0,0,0,0,0,3.4,1.3,0,5.6,1,
,,0.2,0,0,0,0,0,0,0,0,5.7,16.1,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,2.4,0,0,0,0,0
,,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10.5,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.4,1.5,
,,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,3.3,3.4,6.3,0,0,0,0,0,0,0,0,0.7,0,0,18.5,0.4
,,0,0,0,0,0,1.2,0,0,0,0,0,0,8,0,0,0.3,0,0,0,0.6,0,0,0,0,1,0,0,0,1.2,0,
,,0,0,0,0,0,0,0,0,0,0,0,0,3.4,2.1,0,0.3,0,0,0,0,0,0,1.6,0,0,70.2,0.7,9.8,0,31,0
,,0,34.5,2.1,0,9.7,2.4,0.8,1.5,2.7,3,1.2,36.2,0,76.6,0,0,0,0,3.6,9.4,0,43.1,15.4,0,0,0,0,0,7.1,1.5,0.2
,,0,9.8,56.5,1.5,5.9,9.8,0,2.9,24.5,9.7,6.1,23.8,0,4.7,3.5,0,3.6,9.5,29.5,19.2,43.4,31.7,6.4,17.8,0,71.8,0.8,0,,,
,,9.6,13.2,0.3,5.5,0.2,0,0,0,0.6,0.4,22.8,10.8,10.1,8.4,4.9,0.2,0,2.3,1.3,22.1,0,0,4.3,0.5,0,36.2,35.9,0.9,27.5,0.4,0
,,1.4,68.2,0.6,0.8,0,54.4,21.2,21.3,3.1,28.9,29.7,0,10.2,11.8,24.8,32,2.5,0,17.8,8.6,11.4,17.6,6.8,17.4,0,0,0,0,8,19.3,
,,47.3,26,8,4.7,7.8,1.9,18.5,6.8,0,0,0,0,0,0,43.7,0,0,0,0,33.4,1.7,33.1,0,63.6,0,0,2.3,0.7,14.5,1.9,0
,,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,1.3,0.2,0,0,0,
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,19.8
,,12,13,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,8.4,0,0,3.2,0,0,0.6,
,,0,0,0,3.2,0,0,0,11,0,0,0,0.4,0,0,2.8,0,0.6,0,0,0,0,0,0,0,0,0,0,0,9,0,3.3
,,25.7,0,1.6,5.7,0,52.7,0,0.1,0.6,0,2.7,13.4,0,18,21.8,0.6,59,1.4,3,2.7,16,0,44.8,0.3,0,0,0,0,5.2,3.5,5.9
,,5.4,0,1.8,2,19.8,14.9,0.7,0,0,0,0,0,1.6,0.3,0,33.6,0,5.1,0,50.1,5.6,11.1,29.6,0.9,0,3,20,3.9,19.7,,
,,21.2,22.8,11.4,5,13.4,17.2,14.1,0,2.6,6.7,45,10.5,5.5,0,31.8,0,0.5,30.9,20.5,4.3,22.1,0,16.6,1.6,0,10.9,13.6,42.4,0,0.3,34.4
,,0,23.1,1.4,12.5,0,26.8,0,4.1,0,9.8,47.3,0,0,0,2.5,3,81.5,1,0.5,35.4,40.5,0,16.9,0,4.4,21,9.9,6.8,0,0,
,,17.1,15.1,0.7,1.2,4,0.9,0,21.4,0,20.7,0.7,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.4,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0.8,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,
,,0.5,0,0,8.7,0,0,0,0,0,0,4.9,0,0,0,0,0,0,5.3,19.7,0.9,0,0,0,9.8,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,2.8,0,0,0,0,3.1,0,0,0,0,0,0,0.7,28.6,0.5,1.3,27.3,0,0.5,13.9,0,0,
,,0,0,3.6,4,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0.3,2.6,10.4,1.3,2.6,0,29.3,0,0.3,0,11.9,0,0
,,67.4,5.1,10.4,7.6,0,0.6,1.9,1.7,35.3,14.5,1.8,0,0,2.5,48.3,0,16.3,0,0,3.4,1.9,2.4,9,11.7,2.9,52.3,0.3,47.9,0,18.7,13.8
,,0,12.5,10.4,2,12,2.2,8,0.4,0,1.3,0,8.5,6.9,0.8,9.3,1,0,1.2,9.5,3.4,18.3,29.3,7.9,0,0,8.6,0,0,,,
,,0,8.4,0.8,0,5.4,0,0,3.7,0,15.5,36.5,3.1,0,0,0,1.4,58.8,3.8,4.6,8.1,1.2,8.4,11.2,4,0.9,8.7,69,28,0.6,0.8,0
,,0,11.2,33,2.7,0,0.1,0,0,1.9,0.2,8.5,0.1,1.7,0.2,0.2,0.5,0.1,0,0,0,0,0,1.2,0,10.7,9.2,0,18.5,0.8,0,
,,9.1,0,31.3,3,16.7,0,1,0,8.7,0,0,0,0,0,0,1.3,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,0,0,0,1.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.4,0.7,19.7,0,0,0,0,0,0,0,0,0,0
,,4.7,0,0,0,0.2,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,3,5.6,0,0,0,0,0.8,0,0,
,,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,7.5,0,0,0,27.9,0.1,29.1,0,0,0,0,0,0,2.3
,,0,0,13.8,0,0,0,0,11,9.6,11,0.5,40.9,0,27.6,11.3,9.2,0,7.1,9.4,9,7,69.2,3.2,3.9,0.7,22.6,21.5,0,0,2.1,7
,,0,29.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,11.6,0,0,0,9.5,13,16.5,5.7,74.4,1.4,,,
,,27.2,1.2,63.1,0.4,0.9,4.9,5.3,7.7,19.2,26.1,6.5,6.8,0,6.8,0,0,14,30.9,2.9,9.7,58.6,15,6,32,20.2,2.1,0,1,6.4,28,7.5
,,0,4.7,9,4.2,5.9,0,0,0,0,4.1,0,0.3,0,1.6,3,0,0,0,0,0,0,0,0,0,26.9,0,3.6,8.6,9.5,0,
,,6.9,0,0,9.7,0,0,0,4.6,1.9,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,5.7,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,8.6,4.4,7,0,0,0,0,0,0,0,0,0,0,0,
,,0,0,0,0,0,0,0,0,0,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0
